,NO-N,NO-S,no-flex,trans,stor,full-flex
190,3275.0,3200.0,364262227.3809204,224589452.5015321,311889521.6532966,158020946.11193264
191,3275.0,3250.0,361227572.4962621,223771608.08528778,308166008.6462567,155257259.6321041
192,3275.0,3300.0,358283213.7560771,223014386.79286698,304498370.5854376,152656699.32346284
193,3275.0,3350.0,355429151.16036534,222315369.3796083,300877386.2768391,150025873.3576158
194,3275.0,3400.0,352665384.7091275,221674571.31074697,297310354.02813745,147566244.35063964
195,3275.0,3450.0,349991914.402363,221088649.41533038,293798141.1666009,145076662.61827162
196,3275.0,3500.0,347408740.2400721,220560755.0902108,290335155.6662167,142532996.96830747
197,3275.0,3550.0,344915862.2222546,220093450.84472477,286928988.8304031,140067473.26035026
198,3275.0,3600.0,342513280.34891045,219684071.19104642,283568507.4066145,137710943.67080098
199,3275.0,3650.0,340200994.6200403,219339545.88877663,280248663.8044147,135169191.92240465
200,3275.0,3700.0,337979005.03564334,219061038.01593876,276966452.35553765,132817618.85809624
201,3275.0,3750.0,335847311.59571993,218838706.77699012,273740742.1085636,130550232.6270351
202,3275.0,3800.0,333805914.30027014,218674748.50737867,270568163.4436139,128301827.05480452
203,3275.0,3850.0,331854813.1492939,218569603.34865695,267435770.12805462,126221100.62691748
204,3275.0,3900.0,329994008.14279073,218520998.44452724,264333162.19075465,124196235.6863007
205,3275.0,3950.0,328223499.2807616,218535752.2012973,261290421.05905378,122242161.43771857
206,3275.0,4000.0,326543286.5632057,218608081.90264493,258300464.38135874,120360680.95767039
207,3275.0,4050.0,324953369.9901234,218738418.30029252,255355507.10735637,118413458.96636863
208,3275.0,4100.0,323453749.5615146,218932637.63813254,252455923.4639327,116564080.38063486
209,3275.0,4150.0,322044425.2773795,219189424.49242958,249621280.81179658,114626560.45361541
210,3275.0,4200.0,320725397.1377177,219509163.0764025,246819559.12848565,112819583.49384516
211,3275.0,4250.0,319496665.14252925,219891661.00672108,244056658.26929423,111143541.69152206
212,3275.0,4300.0,318358229.29181486,220333572.3992747,241340076.14141393,109346214.29928368
213,3275.0,4350.0,317310089.5855734,220837996.28501233,238682461.55747998,107746970.24965252
214,3275.0,4400.0,316352246.02380586,221404853.85392615,236083338.8534331,106096125.39148693
215,3275.0,4450.0,315484698.60651165,222034246.59924042,233529754.42086464,104542841.01523854
216,3275.0,4500.0,314707447.33369094,222726431.70623288,231007636.52643943,103226244.95536688
217,3275.0,4550.0,314020492.20534396,223480378.09415168,228535288.93299365,101715554.46374401
218,3275.0,4600.0,313423833.22147006,224296588.42813733,226114643.99053165,100275964.82197185
219,3275.0,4650.0,312917470.3820702,225172339.9274691,223768805.0961498,98910697.08682925
220,3275.0,4700.0,312501403.6871435,226113968.73325267,221469477.49579278,97584861.5137498
221,3275.0,4750.0,312175633.1366904,227125711.98605663,219209795.3112676,96244005.8128865
222,3275.0,4800.0,311940158.7307111,228203486.29688355,217006806.64470336,95086587.87645522
223,3275.0,4850.0,311794980.4692047,229341894.04756153,214848359.5115705,94085769.7580249
224,3275.0,4900.0,311740098.3521722,230545774.86707348,212739427.86666253,93091991.6829327
225,3275.0,4950.0,311775512.37961316,231814883.07421422,210677677.61638534,92132991.90636581
226,3275.0,5000.0,311901222.55152774,233152255.47677165,208676574.7705179,91178087.27199604
227,3275.0,5050.0,312117228.8679159,234559730.22142085,206747455.92097077,90446233.57608198
228,3275.0,5100.0,312423531.3287773,236033246.88556033,204872061.81999955,89725482.55393878
229,3275.0,5150.0,312820129.9341123,237571852.5706561,203034628.45038825,89201731.97976857
230,3275.0,5200.0,313307024.6839209,239173721.62252852,201257780.69459245,88579967.58147644
231,3275.0,5250.0,313884215.5782029,240840826.45957726,199511449.65033478,87997741.65806833
232,3275.0,5300.0,314551702.6169586,242574213.16455734,197828239.31764606,87474747.98175949
233,3275.0,5350.0,315309485.8001877,244376411.92434013,196199494.92432374,86995123.31781073
234,3275.0,5400.0,316157565.1278902,246249987.2911032,194619284.83073652,86483861.9408156
235,3275.0,5450.0,317095940.60006654,248193159.94441152,193077523.49513772,86073974.5870113
